roastery_id,owner_id,name,description,address,latitude,longitude,phone_number,category,thumbnail_url,open_time,close_time
1,,블루페어리,,서울특별시 마포구 독막로3길 28,37.5494385682801,126.917290151199,,,,,
1,,그린클라우드,,서울특별시 마포구 와우산로 138,37.5536403451642,126.92888693515,,,,,
1,,마냐나,,서울특별시 강남구 도곡로 442,37.4979686365402,127.05885156347,,,,,
1,,인디프레소,,서울특별시 마포구 양화로 100-20,37.5522652114496,126.919269964101,,,,,
1,,카페딕,,서울특별시 강남구 광평로31길 27,37.4845766989489,127.090795779795,,,,,
1,,바즈,,서울특별시 마포구 신촌로4길 11,37.5572954386726,126.928504660845,,,,,
1,,오방놀이터,,서울특별시 마포구 포은로8길 29,37.556726688225,126.906328597667,,,,,
1,,더바나나앤코,,서울특별시 강남구 강남대로102길 21,37.5025027810828,127.027241024472,,,,,
1,,상상다방애견카페,,서울특별시 마포구 와우산로 107,37.5534592396819,126.925278143796,,,,,
1,,칼릭스,,서울특별시 강남구 도산대로 458,37.5237486636712,127.046856699478,,,,,
1,,마카,,서울특별시 마포구 어울마당로5길 25-10,37.5491009322383,126.918754854952,,,,,
1,,노블카페,,서울특별시 강남구 봉은사로4길 36,37.5024850405359,127.02686235159,,,,,
1,,SIMPLESIP,,서울특별시 성동구 독서당로 204,37.5431641379663,127.013627008879,,,,,
1,,업타운카페,,서울특별시 강남구 역삼로 115,37.493857112113,127.031763835683,,,,,
1,,버블톡,,서울특별시 성동구 사근동길 6,37.5601582015128,127.042048977729,,,,,
1,,버블톡,,서울특별시 강남구 강남대로156길 24,37.5183930613141,127.02110724007,,,,,
1,,재즈다,,서울특별시 마포구 양화로6길 19,37.5492517234945,126.915285451295,,,,,
1,,알레아플레이그라운드,,서울특별시 강남구 압구정로46길 35,37.5262494247234,127.036301379784,,,,,
1,,개좋은카페독스,,서울특별시 강남구 역삼로77길 6,37.5029582781201,127.05660865306,,,,,
1,,크레마코스타,,서울특별시 강남구 압구정로 309,37.5301060427197,127.035519430343,,,,,
1,,16OZ,,서울특별시 마포구 양화로 191,37.5586624999179,126.9257532272,,,,,
1,,그린나무,,서울특별시 마포구 월드컵로 106,37.5579683722946,126.908697630365,,,,,
1,,ALLEE,,서울특별시 마포구 월드컵북로6길 12,37.5578958359982,126.919527548062,,,,,
1,,커피마루,,서울특별시 마포구 월드컵북로 131,37.5644876633197,126.91215376708,,,,,
1,,COFFEETWOKAI,,서울특별시 마포구 희우정로 35,37.5502034764789,126.90699404904,,,,,
1,,더착한커피,,서울특별시 마포구 서강로 63,37.548890969822,126.931539961096,,,,,
1,,딥커피,,서울특별시 마포구 동교로 209,37.5587216134562,126.923346124172,,,,,
1,,손탁커피,,서울특별시 마포구 월드컵북로5가길 22,37.5564423840426,126.918898118658,,,,,
1,,락킹베이비,,서울특별시 마포구 백범로 202,37.5428940310697,126.952620000096,,,,,
1,,다스티커피,,서울특별시 강남구 강남대로162길 41-22,37.5220324099524,127.021093938204,,,,,
1,,버블앤커피,,서울특별시 마포구 삼개로3길 6-1,37.5386025188423,126.947971684157,,,,,
1,,디스푼,,서울특별시 마포구 어울마당로 136-13,37.5557670630058,126.925707403129,,,,,
1,,루이카페,,서울특별시 강남구 도산대로27길 33,37.5220971115072,127.027310026103,,,,,
1,,매직큐브,,서울특별시 마포구 와우산로21길 34,37.5525417924775,126.922182480172,,,,,
1,,소적두,,서울특별시 강남구 압구정로46길 5-2,37.5281013778923,127.036883186365,,,,,
1,,렐리쉬,,서울특별시 강남구 선릉로111길 22,37.5106242095606,127.041698908585,,,,,
1,,노베어,,서울특별시 강남구 논현로157길 33,37.5218205605511,127.025530412117,,,,,
1,,데일리선데이,,서울특별시 마포구 독막로9길 5,37.548686982298,126.919513951957,,,,,
1,,스타벅스,,서울특별시 마포구 월드컵북로 22,37.5567833868049,126.919984412417,,,,,
1,,비행술,,서울특별시 마포구 와우산로 150-2,37.554395622187,126.92992071689,,,,,
1,,커피프린스,,서울특별시 강남구 영동대로 416,37.5065878692157,127.065363536485,,,,,
1,,카페두다트,,서울특별시 마포구 연남로1길 88,37.5588318791204,126.918702255637,,,,,
1,,코코브루니,,서울특별시 강남구 선릉로 425,37.5029888577347,127.049444656473,,,,,
1,,카페자스,,서울특별시 마포구 연남로1길 11,37.5606557085936,126.9223847697,,,,,
1,,카페자스,,서울특별시 강남구 언주로 508,37.5039788965467,127.042965291416,,,,,
1,,카페자스,,서울특별시 강남구 테헤란로19길 10,37.500762823098,127.033641748555,,,,,
1,,카페자스,,서울특별시 성동구 아차산로17길 57,37.5472963606168,127.065858701919,,,,,
1,,카페자스,,서울특별시 마포구 양화로8길 9,37.5504056396071,126.916271548245,,,,,
1,,카페자스,,서울특별시 마포구 월드컵북로5나길 18,37.5574491631038,126.916790972041,,,,,
1,,커피스미스,,서울특별시 강남구 테헤란로98길 15,37.5074121678721,127.062751891808,,,,,
1,,커피스미스,,서울특별시 강남구 강남대로118길 45,37.5074444556756,127.026673327635,,,,,
1,,카페네스카페,,서울특별시 강남구 도곡로 188,37.4918423940482,127.040001032011,,,,,
1,,카페네스카페,,서울특별시 강남구 논현로 513,37.5024226026113,127.035820297291,,,,,
1,,카페비,,서울특별시 성동구 고산자로 179,37.5562295696152,127.033984777831,,,,,
1,,홈스테드커피,,서울특별시 강남구 논현로 857,37.5253512798098,127.028123007078,,,,,
1,,커피트리,,서울특별시 강남구 압구정로29길 67,37.5319740186212,127.026983418095,,,,,
1,,8월,,서울특별시 성동구 독서당로 339,37.548167968758,127.026910877141,,,,,
1,,밀푀유,,서울특별시 마포구 와우산로11길 9-4,37.5488205415651,126.922266452954,,,,,
1,,커피브루어,,서울특별시 강남구 남부순환로391길 15,37.4927257396908,127.057129334688,,,,,
1,,과일카페서리,,서울특별시 강남구 논현로 823,37.5219132024577,127.02795544582,,,,,
1,,스타박스,,서울특별시 마포구 잔다리로 8-3,37.5510860704117,126.922062394598,,,,,
1,,크레이지토이,,서울특별시 마포구 잔다리로6길 28,37.5522009077171,126.920675087184,,,,,
1,,아띠레,,서울특별시 마포구 와우산로30길 18,37.5539225586111,126.929651812291,,,,,
1,,CAFELAOS,,서울특별시 마포구 어울마당로 60,37.550407355673,126.921381359281,,,,,
1,,그런지,,서울특별시 마포구 와우산로11길 9-4,37.5488205415651,126.922266452954,,,,,
1,,스타벅스,,서울특별시 마포구 양화로 165,37.5572575253031,126.923579544627,,,,,
1,,너와나의이야기,,서울특별시 마포구 독막로9길 26,37.549356305485,126.92024427303,,,,,
1,,더착한커피,,서울특별시 마포구 신촌로16길 30,37.5544257913914,126.934300461195,,,,,
1,,차오름,,서울특별시 강남구 테헤란로82길 14,37.5059605275044,127.057859908966,,,,,
1,,라떼킹,,서울특별시 강남구 남부순환로351길 8,37.4854089955933,127.034791861788,,,,,
1,,라떼킹,,서울특별시 강남구 강남대로160길 21,37.5198228557056,127.020523230239,,,,,
1,,바르도,,서울특별시 강남구 도산대로57길 8,37.5241478875602,127.041465563198,,,,,
1,,이옥녀팥집,,서울특별시 강남구 학동로11길 6,37.5127320161353,127.025083856218,,,,,
1,,스타벅스,,서울특별시 마포구 마포대로 68,37.541484109329,126.949066552924,,,,,
